"Notes"	"Census Region"	"Census Region Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Female"	"F"	"1999"	"1999"	309	4063547	7.6
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Female"	"F"	"2000"	"2000"	311	4199368	7.4
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Female"	"F"	"2001"	"2001"	336	4405113	7.6
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Female"	"F"	"2002"	"2002"	342	4493722	7.6
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Female"	"F"	"2003"	"2003"	351	4600167	7.6
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Female"	"F"	"2004"	"2004"	338	4695292	7.2
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Female"	"F"	"2005"	"2005"	382	4793907	8.0
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Female"	"F"	"2006"	"2006"	397	4888159	8.1
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Female"	"F"	"2007"	"2007"	353	4963362	7.1
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Female"	"F"	"2008"	"2008"	354	5020852	7.1
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Female"	"F"	"2009"	"2009"	381	5060020	7.5
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Female"	"F"	"2010"	"2010"	358	5074419	7.1
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Female"	"F"	"2011"	"2011"	345	5038567	6.8
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Female"	"F"	"2012"	"2012"	375	4996821	7.5
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Female"	"F"	"2013"	"2013"	396	4951646	8.0
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Female"	"F"	"2014"	"2014"	339	4955997	6.8
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Female"	"F"	"2015"	"2015"	380	4953896	7.7
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Female"	"F"	"2016"	"2016"	349	4928315	7.1
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Female"	"F"	"2017"	"2017"	370	4903164	7.5
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Female"	"F"	"2018"	"2018"	349	4841707	7.2
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Female"	"F"	"2019"	"2019"	315	4780407	6.6
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Female"	"F"	"2020 "	"2020"	332	4750292	7.0
"Total"	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Female"	"F"			7762	105358740	7.4
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Male"	"M"	"1999"	"1999"	298	3993020	7.5
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Male"	"M"	"2000"	"2000"	351	4125348	8.5
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Male"	"M"	"2001"	"2001"	329	4326844	7.6
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Male"	"M"	"2002"	"2002"	372	4410683	8.4
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Male"	"M"	"2003"	"2003"	390	4514169	8.6
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Male"	"M"	"2004"	"2004"	421	4608976	9.1
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Male"	"M"	"2005"	"2005"	445	4712834	9.4
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Male"	"M"	"2006"	"2006"	448	4806605	9.3
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Male"	"M"	"2007"	"2007"	432	4888465	8.8
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Male"	"M"	"2008"	"2008"	467	4949050	9.4
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Male"	"M"	"2009"	"2009"	442	4995203	8.8
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Male"	"M"	"2010"	"2010"	444	5012713	8.9
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Male"	"M"	"2011"	"2011"	469	4994510	9.4
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Male"	"M"	"2012"	"2012"	428	4960946	8.6
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Male"	"M"	"2013"	"2013"	400	4925317	8.1
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Male"	"M"	"2014"	"2014"	427	4933368	8.7
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Male"	"M"	"2015"	"2015"	449	4937436	9.1
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Male"	"M"	"2016"	"2016"	465	4919514	9.5
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Male"	"M"	"2017"	"2017"	449	4897131	9.2
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Male"	"M"	"2018"	"2018"	461	4839634	9.5
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Male"	"M"	"2019"	"2019"	460	4786092	9.6
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Male"	"M"	"2020 "	"2020"	435	4759824	9.1
"Total"	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Male"	"M"			9282	104297682	8.9
"Total"	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"					17044	209656422	8.1
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Female"	"F"	"1999"	"1999"	367	2536487	14.5
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Female"	"F"	"2000"	"2000"	443	2609731	17.0
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Female"	"F"	"2001"	"2001"	465	2729738	17.0
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Female"	"F"	"2002"	"2002"	490	2922365	16.8
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Female"	"F"	"2003"	"2003"	537	3090058	17.4
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Female"	"F"	"2004"	"2004"	564	3257975	17.3
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Female"	"F"	"2005"	"2005"	613	3432648	17.9
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Female"	"F"	"2006"	"2006"	664	3602941	18.4
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Female"	"F"	"2007"	"2007"	626	3760401	16.6
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Female"	"F"	"2008"	"2008"	734	3904986	18.8
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Female"	"F"	"2009"	"2009"	709	4068697	17.4
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Female"	"F"	"2010"	"2010"	770	4199928	18.3
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Female"	"F"	"2011"	"2011"	776	4389057	17.7
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Female"	"F"	"2012"	"2012"	804	4467272	18.0
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Female"	"F"	"2013"	"2013"	852	4552884	18.7
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Female"	"F"	"2014"	"2014"	901	4651358	19.4
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Female"	"F"	"2015"	"2015"	873	4747785	18.4
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Female"	"F"	"2016"	"2016"	923	4818023	19.2
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Female"	"F"	"2017"	"2017"	985	4878411	20.2
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Female"	"F"	"2018"	"2018"	920	4900562	18.8
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Female"	"F"	"2019"	"2019"	1006	4905925	20.5
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Female"	"F"	"2020 "	"2020"	1070	4884451	21.9
"Total"	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Female"	"F"			16092	87311683	18.4
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Male"	"M"	"1999"	"1999"	429	2396545	17.9
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Male"	"M"	"2000"	"2000"	432	2467417	17.5
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Male"	"M"	"2001"	"2001"	465	2585954	18.0
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Male"	"M"	"2002"	"2002"	535	2774727	19.3
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Male"	"M"	"2003"	"2003"	564	2934300	19.2
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Male"	"M"	"2004"	"2004"	540	3092314	17.5
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Male"	"M"	"2005"	"2005"	663	3259187	20.3
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Male"	"M"	"2006"	"2006"	679	3417748	19.9
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Male"	"M"	"2007"	"2007"	728	3564363	20.4
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Male"	"M"	"2008"	"2008"	745	3698150	20.1
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Male"	"M"	"2009"	"2009"	831	3846594	21.6
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Male"	"M"	"2010"	"2010"	834	3971999	21.0
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Male"	"M"	"2011"	"2011"	886	4145179	21.4
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Male"	"M"	"2012"	"2012"	884	4212704	21.0
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Male"	"M"	"2013"	"2013"	933	4290171	21.7
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Male"	"M"	"2014"	"2014"	1009	4380054	23.0
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Male"	"M"	"2015"	"2015"	1014	4474829	22.7
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Male"	"M"	"2016"	"2016"	995	4543517	21.9
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Male"	"M"	"2017"	"2017"	1137	4606599	24.7
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Male"	"M"	"2018"	"2018"	1048	4635180	22.6
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Male"	"M"	"2019"	"2019"	1194	4652204	25.7
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Male"	"M"	"2020 "	"2020"	1248	4645896	26.9
"Total"	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Male"	"M"			17793	82595631	21.5
"Total"	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"					33885	169907314	19.9
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Female"	"F"	"1999"	"1999"	990	1971901	50.2
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Female"	"F"	"2000"	"2000"	1005	1974357	50.9
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Female"	"F"	"2001"	"2001"	963	1983144	48.6
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Female"	"F"	"2002"	"2002"	1059	1995606	53.1
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Female"	"F"	"2003"	"2003"	1128	2020978	55.8
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Female"	"F"	"2004"	"2004"	1031	2052277	50.2
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Female"	"F"	"2005"	"2005"	1112	2089037	53.2
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Female"	"F"	"2006"	"2006"	1142	2134995	53.5
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Female"	"F"	"2007"	"2007"	1206	2202796	54.7
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Female"	"F"	"2008"	"2008"	1300	2304235	56.4
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Female"	"F"	"2009"	"2009"	1324	2404199	55.1
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Female"	"F"	"2010"	"2010"	1400	2474043	56.6
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Female"	"F"	"2011"	"2011"	1464	2589415	56.5
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Female"	"F"	"2012"	"2012"	1537	2773256	55.4
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Female"	"F"	"2013"	"2013"	1751	2942649	59.5
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Female"	"F"	"2014"	"2014"	1877	3108806	60.4
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Female"	"F"	"2015"	"2015"	2147	3270977	65.6
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Female"	"F"	"2016"	"2016"	2265	3418078	66.3
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Female"	"F"	"2017"	"2017"	2506	3547504	70.6
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Female"	"F"	"2018"	"2018"	2628	3669297	71.6
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Female"	"F"	"2019"	"2019"	2784	3798538	73.3
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Female"	"F"	"2020 "	"2020"	3270	3925123	83.3
"Total"	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Female"	"F"			35889	58651211	61.2
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Male"	"M"	"1999"	"1999"	1098	1682638	65.3
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Male"	"M"	"2000"	"2000"	1105	1688794	65.4
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Male"	"M"	"2001"	"2001"	1092	1712172	63.8
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Male"	"M"	"2002"	"2002"	1144	1735044	65.9
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Male"	"M"	"2003"	"2003"	1229	1768439	69.5
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Male"	"M"	"2004"	"2004"	1199	1804198	66.5
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Male"	"M"	"2005"	"2005"	1202	1845031	65.1
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Male"	"M"	"2006"	"2006"	1269	1891776	67.1
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Male"	"M"	"2007"	"2007"	1307	1954812	66.9
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Male"	"M"	"2008"	"2008"	1445	2050558	70.5
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Male"	"M"	"2009"	"2009"	1466	2145082	68.3
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Male"	"M"	"2010"	"2010"	1530	2211922	69.2
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Male"	"M"	"2011"	"2011"	1629	2321548	70.2
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Male"	"M"	"2012"	"2012"	1747	2493214	70.1
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Male"	"M"	"2013"	"2013"	1949	2647553	73.6
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Male"	"M"	"2014"	"2014"	2113	2792632	75.7
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Male"	"M"	"2015"	"2015"	2346	2936417	79.9
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Male"	"M"	"2016"	"2016"	2443	3062280	79.8
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Male"	"M"	"2017"	"2017"	2625	3173232	82.7
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Male"	"M"	"2018"	"2018"	2896	3274564	88.4
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Male"	"M"	"2019"	"2019"	3058	3383875	90.4
	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Male"	"M"	"2020 "	"2020"	3523	3487851	101.0
"Total"	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"	"Male"	"M"			39415	52063632	75.7
"Total"	"Census Region 4: West"	"CENS-R4"	"65-74 years"	"65-74"					75304	110714843	68.0
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Female"	"F"	"1999"	"1999"	3261	1409172	231.4
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Female"	"F"	"2000"	"2000"	3439	1434728	239.7
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Female"	"F"	"2001"	"2001"	3663	1471345	249.0
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Female"	"F"	"2002"	"2002"	4009	1495459	268.1
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Female"	"F"	"2003"	"2003"	4378	1512154	289.5
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Female"	"F"	"2004"	"2004"	4445	1523413	291.8
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Female"	"F"	"2005"	"2005"	4530	1536888	294.8
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Female"	"F"	"2006"	"2006"	4530	1537431	294.6
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Female"	"F"	"2007"	"2007"	4746	1533971	309.4
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Female"	"F"	"2008"	"2008"	4951	1531123	323.4
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Female"	"F"	"2009"	"2009"	4688	1529143	306.6
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Female"	"F"	"2010"	"2010"	4902	1533399	319.7
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Female"	"F"	"2011"	"2011"	5059	1549312	326.5
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Female"	"F"	"2012"	"2012"	4991	1568211	318.3
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Female"	"F"	"2013"	"2013"	5178	1597226	324.2
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Female"	"F"	"2014"	"2014"	5481	1637031	334.8
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Female"	"F"	"2015"	"2015"	6191	1677217	369.1
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Female"	"F"	"2016"	"2016"	6437	1723329	373.5
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Female"	"F"	"2017"	"2017"	7196	1773420	405.8
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Female"	"F"	"2018"	"2018"	7347	1861970	394.6
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Female"	"F"	"2019"	"2019"	7669	1946080	394.1
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Female"	"F"	"2020 "	"2020"	9049	2019622	448.1
"Total"	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Female"	"F"			116140	35401644	328.1
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Male"	"M"	"1999"	"1999"	2889	1001994	288.3
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Male"	"M"	"2000"	"2000"	2850	1017963	280.0
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Male"	"M"	"2001"	"2001"	3054	1048642	291.2
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Male"	"M"	"2002"	"2002"	3218	1069076	301.0
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Male"	"M"	"2003"	"2003"	3581	1087185	329.4
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Male"	"M"	"2004"	"2004"	3485	1102577	316.1
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Male"	"M"	"2005"	"2005"	3716	1122599	331.0
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Male"	"M"	"2006"	"2006"	3766	1132559	332.5
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Male"	"M"	"2007"	"2007"	3881	1141111	340.1
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Male"	"M"	"2008"	"2008"	4114	1150876	357.5
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Male"	"M"	"2009"	"2009"	4012	1160974	345.6
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Male"	"M"	"2010"	"2010"	4263	1176359	362.4
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Male"	"M"	"2011"	"2011"	4365	1207519	361.5
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Male"	"M"	"2012"	"2012"	4527	1235120	366.5
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Male"	"M"	"2013"	"2013"	4641	1270541	365.3
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Male"	"M"	"2014"	"2014"	5017	1311778	382.5
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Male"	"M"	"2015"	"2015"	5721	1352110	423.1
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Male"	"M"	"2016"	"2016"	6004	1393769	430.8
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Male"	"M"	"2017"	"2017"	6365	1441423	441.6
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Male"	"M"	"2018"	"2018"	6612	1521348	434.6
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Male"	"M"	"2019"	"2019"	7186	1590354	451.8
	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Male"	"M"	"2020 "	"2020"	8198	1653912	495.7
"Total"	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"	"Male"	"M"			101465	27189789	373.2
"Total"	"Census Region 4: West"	"CENS-R4"	"75-84 years"	"75-84"					217605	62591433	347.7
	"Census Region 4: West"	"CENS-R4"	"85+ years"	"85+"	"Female"	"F"	"1999"	"1999"	5036	535086	941.2
	"Census Region 4: West"	"CENS-R4"	"85+ years"	"85+"	"Female"	"F"	"2000"	"2000"	5373	548973	978.7
	"Census Region 4: West"	"CENS-R4"	"85+ years"	"85+"	"Female"	"F"	"2001"	"2001"	5977	563519	1060.7
	"Census Region 4: West"	"CENS-R4"	"85+ years"	"85+"	"Female"	"F"	"2002"	"2002"	6650	573644	1159.3
	"Census Region 4: West"	"CENS-R4"	"85+ years"	"85+"	"Female"	"F"	"2003"	"2003"	7634	589496	1295.0
	"Census Region 4: West"	"CENS-R4"	"85+ years"	"85+"	"Female"	"F"	"2004"	"2004"	7719	601873	1282.5
	"Census Region 4: West"	"CENS-R4"	"85+ years"	"85+"	"Female"	"F"	"2005"	"2005"	8581	625014	1372.9
	"Census Region 4: West"	"CENS-R4"	"85+ years"	"85+"	"Female"	"F"	"2006"	"2006"	9101	649249	1401.8
	"Census Region 4: West"	"CENS-R4"	"85+ years"	"85+"	"Female"	"F"	"2007"	"2007"	9418	675432	1394.4
	"Census Region 4: West"	"CENS-R4"	"85+ years"	"85+"	"Female"	"F"	"2008"	"2008"	10834	699920	1547.9
	"Census Region 4: West"	"CENS-R4"	"85+ years"	"85+"	"Female"	"F"	"2009"	"2009"	10568	727941	1451.8
	"Census Region 4: West"	"CENS-R4"	"85+ years"	"85+"	"Female"	"F"	"2010"	"2010"	11536	746892	1544.5
	"Census Region 4: West"	"CENS-R4"	"85+ years"	"85+"	"Female"	"F"	"2011"	"2011"	12267	784304	1564.1
	"Census Region 4: West"	"CENS-R4"	"85+ years"	"85+"	"Female"	"F"	"2012"	"2012"	12198	806627	1512.2
	"Census Region 4: West"	"CENS-R4"	"85+ years"	"85+"	"Female"	"F"	"2013"	"2013"	13100	822014	1593.6
	"Census Region 4: West"	"CENS-R4"	"85+ years"	"85+"	"Female"	"F"	"2014"	"2014"	14370	840272	1710.2
	"Census Region 4: West"	"CENS-R4"	"85+ years"	"85+"	"Female"	"F"	"2015"	"2015"	17298	859479	2012.6
	"Census Region 4: West"	"CENS-R4"	"85+ years"	"85+"	"Female"	"F"	"2016"	"2016"	18052	874392	2064.5
	"Census Region 4: West"	"CENS-R4"	"85+ years"	"85+"	"Female"	"F"	"2017"	"2017"	18755	874920	2143.6
	"Census Region 4: West"	"CENS-R4"	"85+ years"	"85+"	"Female"	"F"	"2018"	"2018"	18975	888532	2135.5
	"Census Region 4: West"	"CENS-R4"	"85+ years"	"85+"	"Female"	"F"	"2019"	"2019"	19703	893240	2205.8
	"Census Region 4: West"	"CENS-R4"	"85+ years"	"85+"	"Female"	"F"	"2020 "	"2020"	22168	902040	2457.5
"Total"	"Census Region 4: West"	"CENS-R4"	"85+ years"	"85+"	"Female"	"F"			265313	16082859	1649.7
	"Census Region 4: West"	"CENS-R4"	"85+ years"	"85+"	"Male"	"M"	"1999"	"1999"	2337	248538	940.3
	"Census Region 4: West"	"CENS-R4"	"85+ years"	"85+"	"Male"	"M"	"2000"	"2000"	2344	257314	910.9
	"Census Region 4: West"	"CENS-R4"	"85+ years"	"85+"	"Male"	"M"	"2001"	"2001"	2587	268125	964.8
	"Census Region 4: West"	"CENS-R4"	"85+ years"	"85+"	"Male"	"M"	"2002"	"2002"	2852	276582	1031.2
	"Census Region 4: West"	"CENS-R4"	"85+ years"	"85+"	"Male"	"M"	"2003"	"2003"	3210	289491	1108.8
	"Census Region 4: West"	"CENS-R4"	"85+ years"	"85+"	"Male"	"M"	"2004"	"2004"	3492	300296	1162.9
